place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,1,2.0,2021,46.0,80.0,5.0,3.0,4,2.0,1.0,1.0,20.0,16,6,1,75,75104,2,1,0.0,6.0,48.85031,2.361119,8,1,1
10,3,1,0.0,2021,26.0,3.0,1.0,1.0,3,1.0,2.0,4.0,50.0,24,1,5,93,93010,2,1,1.0,6.0,48.9151726578,2.4840949189,21,2,1
1,1,1,2.0,2021,44.0,30.0,0.0,1.0,3,2.0,1.0,8.0,80.0,11,9,3,27,27701,1,1,0.0,6.0,49.24685,1.24071,23,1,1
1,1,2,8.0,2021,24.0,1.0,4.0,5.0,4,2.0,1.0,6.0,50.0,23,6,1,67,67482,2,8,0.0,3.0,48.577365,7.769226,17,2,2
1,1,1,1.0,2021,92.0,7.0,0.0,1.0,7,2.0,1.0,8.0,50.0,9,1,2,69,69127,2,2,0.0,6.0,45.779276,4.705662,17,1,1
10,3,1,8.0,2021,60.0,7.0,1.0,1.0,4,3.0,2.0,1.0,30.0,30,10,5,75,75111,2,2,1.0,6.0,48.8580422972,2.3716896772,4,2,1
1,1,1,2.0,2021,23.0,32.0,2.0,1.0,4,1.0,1.0,1.0,70.0,23,6,1,75,75118,2,1,0.0,3.0,48.900847,2.334437,11,2,2
6,2,1,8.0,2021,36.0,7.0,2.0,1.0,3,2.0,2.0,1.0,80.0,7,8,1,63,63418,1,2,0.0,3.0,45.7738914705,3.5038078576,13,4,2
2,2,2,2.0,2021,18.0,33.0,2.0,1.0,3,2.0,1.0,1.0,80.0,8,8,1,39,39043,1,1,0.0,1.0,46.573052,5.453081,19,3,2
1,1,2,8.0,2021,33.0,1.0,2.0,5.0,4,1.0,1.0,1.0,30.0,12,10,1,75,75109,2,2,0.0,3.0,48.875845,2.343869,8,2,2
1,1,1,1.0,2021,23.0,7.0,2.0,1.0,4,2.0,2.0,1.0,50.0,3,1,5,13,13209,2,1,1.0,2.0,43.260924,5.397867,1,2,2
1,1,1,2.0,2021,36.0,33.0,2.0,1.0,3,2.0,1.0,1.0,80.0,1,9,1,201,201017,1,1,0.0,3.0,42.0068800527,8.7470902228,18,2,2
1,1,1,2.0,2021,33.0,50.0,2.0,3.0,3,2.0,1.0,5.0,50.0,24,8,1,92,92046,2,3,0.0,3.0,48.812822,2.30159,8,2,2
1,1,1,8.0,2021,19.0,7.0,0.0,1.0,7,3.0,1.0,1.0,50.0,23,12,5,69,69259,2,2,0.0,6.0,45.71125,4.90144,3,1,1
1,1,1,2.0,2021,69.0,1.0,0.0,5.0,3,2.0,8.0,5.0,30.0,30,8,1,56,56162,2,6,0.0,7.0,47.73975,-3.42747,15,1,1
1,1,1,2.0,2021,37.0,33.0,2.0,1.0,1,1.0,1.0,1.0,90.0,23,10,1,94,94034,1,1,0.0,2.0,48.7596,2.3215,12,2,2
1,1,1,1.0,2021,78.0,7.0,0.0,1.0,3,2.0,2.0,1.0,80.0,25,3,1,56,56189,1,1,1.0,2.0,47.955147,-2.721502,9,3,2
1,1,2,8.0,2021,20.0,60.0,2.0,5.0,4,2.0,1.0,1.0,50.0,25,8,1,52,52121,2,1,0.0,3.0,48.10489,5.13608,18,3,2
1,1,1,1.0,2021,33.0,7.0,2.0,1.0,4,2.0,1.0,1.0,30.0,17,1,1,94,94054,2,9,0.0,5.0,48.7503,2.39936,14,2,2
1,1,1,1.0,2021,35.0,7.0,2.0,1.0,3,2.0,1.0,1.0,70.0,22,12,2,33,33291,1,1,0.0,3.0,44.5728940052,-0.0020357966,17,2,2
2,2,2,0.0,2021,20.0,7.0,0.0,1.0,3,2.0,1.0,8.0,80.0,25,12,1,64,64057,1,1,0.0,7.0,43.467229,-0.612756,11,2,1
1,1,1,2.0,2021,45.0,32.0,2.0,1.0,4,2.0,1.0,1.0,50.0,7,6,1,6,6155,2,1,0.0,6.0,43.580422,7.055311,8,3,3
2,2,1,0.0,2021,21.0,7.0,2.0,1.0,3,2.0,2.0,1.0,80.0,5,12,3,73,73162,1,1,1.0,1.0,45.610255,6.287999,20,3,2
1,1,1,2.0,2021,20.0,30.0,2.0,1.0,3,2.0,1.0,1.0,50.0,19,4,1,47,47031,2,2,0.0,2.0,44.18801,0.63086,18,2,2
1,1,1,2.0,2021,21.0,31.0,2.0,1.0,2,2.0,1.0,1.0,50.0,26,3,1,25,25462,2,1,0.0,2.0,46.89789,6.35965,14,2,2
1,1,1,0.0,2021,46.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,1,4,1,55,55132,2,1,0.0,1.0,48.611698,5.084911,18,2,2
1,1,2,1.0,2021,35.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,6,1,1,76,76305,2,1,0.0,1.0,49.5049,0.22288,12,2,2
1,1,1,2.0,2021,49.0,33.0,0.0,1.0,3,2.0,1.0,1.0,50.0,4,4,1,63,63278,2,1,0.0,7.0,45.924468,3.159288,12,1,1
10,3,1,0.0,2021,29.0,30.0,1.0,1.0,4,2.0,1.0,5.0,50.0,8,5,5,69,69256,2,1,0.0,6.0,45.7609539661,4.9226126075,21,2,1
1,1,1,1.0,2021,48.0,10.0,0.0,1.0,3,2.0,1.0,8.0,50.0,14,2,5,988,98817,2,6,0.0,6.0,-22.226839,166.504927,18,3,1
2,2,2,1.0,2021,32.0,7.0,2.0,1.0,4,1.0,1.0,1.0,50.0,26,4,1,10,10387,2,6,0.0,3.0,48.295335,4.08104,13,3,2
1,1,1,2.0,2021,25.0,80.0,2.0,3.0,3,2.0,1.0,1.0,50.0,6,9,5,25,25056,2,6,0.0,3.0,47.24467,5.98204,6,2,2
10,3,1,0.0,2021,70.0,7.0,1.0,1.0,3,3.0,1.0,1.0,50.0,22,1,1,86,86194,2,1,0.0,6.0,46.586938,0.365016,12,2,1
10,3,2,0.0,2021,8.0,7.0,1.0,1.0,4,2.0,1.0,8.0,50.0,29,3,1,95,95060,2,1,0.0,6.0,49.0379459936,2.2093968855,8,2,1
2,2,1,1.0,2021,19.0,7.0,2.0,1.0,3,1.0,2.0,1.0,50.0,2,10,3,95,95277,1,1,1.0,2.0,48.97447,2.48746,6,3,2
1,1,1,1.0,2021,29.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,19,11,2,72,72181,2,1,0.0,2.0,47.97017,0.18001,17,2,2
1,1,1,1.0,2021,16.0,7.0,0.0,1.0,3,2.0,1.0,4.0,50.0,19,3,5,29,29022,2,3,0.0,6.0,48.275438,-4.603347,22,3,1
1,1,1,0.0,2021,74.0,1.0,0.0,5.0,3,2.0,1.0,5.0,50.0,5,9,1,14,14339,2,1,0.0,7.0,49.1283846,-0.314847,13,1,1
10,3,2,0.0,2021,38.0,14.0,1.0,1.0,4,1.0,2.0,1.0,30.0,2,11,1,59,59599,2,1,1.0,6.0,50.731590603,3.1755923443,9,2,1
2,2,2,1.0,2021,31.0,7.0,0.0,1.0,7,1.0,2.0,3.0,80.0,16,4,3,13,13117,2,1,1.0,7.0,43.44513,5.23931,20,2,1
1,1,1,2.0,2021,52.0,30.0,2.0,1.0,3,2.0,1.0,1.0,50.0,26,8,1,93,93055,2,1,0.0,2.0,48.89827,2.40626,15,2,2
1,1,1,2.0,2021,29.0,33.0,0.0,1.0,3,2.0,1.0,1.0,50.0,23,2,1,27,27065,2,1,0.0,1.0,49.341657,0.358263,16,2,2
1,1,1,1.0,2021,26.0,7.0,2.0,1.0,1,2.0,2.0,1.0,110.0,1,12,3,78,78672,1,1,1.0,4.0,48.928701,1.988559,6,5,5
10,3,2,0.0,2021,59.0,10.0,1.0,1.0,5,2.0,1.0,1.0,20.0,16,4,1,972,97213,2,1,0.0,6.0,14.6268,-61.0151,7,2,1
1,1,1,2.0,2021,26.0,30.0,2.0,1.0,4,1.0,1.0,1.0,50.0,17,10,1,59,59043,2,1,0.0,6.0,50.73455,2.7287,16,2,1
1,1,1,8.0,2021,58.0,1.0,2.0,5.0,4,2.0,1.0,5.0,50.0,23,12,5,91,91103,2,9,0.0,3.0,48.60332,2.30648,19,2,2
10,3,2,0.0,2021,23.0,7.0,1.0,1.0,4,2.0,2.0,1.0,30.0,29,12,1,91,91549,2,1,1.0,6.0,48.63363,2.331921,15,2,1
1,1,1,1.0,2021,63.0,7.0,2.0,1.0,1,1.0,1.0,1.0,90.0,27,1,1,13,13211,1,1,0.0,2.0,43.292853,5.476315,8,2,2
9,2,2,3.0,2021,8.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,30,9,1,39,39327,2,1,1.0,1.0,46.663339,5.515963,8,4,2
3,2,1,1.0,2021,14.0,7.0,0.0,1.0,3,1.0,1.0,1.0,50.0,10,7,1,94,94081,2,2,0.0,3.0,48.794764,2.417874,19,8,2
1,1,1,2.0,2021,77.0,80.0,2.0,3.0,4,2.0,1.0,1.0,30.0,25,6,1,64,64269,2,2,0.0,3.0,43.3,-0.299,9,2,2
10,3,2,0.0,2021,50.0,10.0,1.0,1.0,4,2.0,1.0,1.0,30.0,23,9,1,75,75117,2,3,0.0,6.0,48.889364,2.322315,12,2,1
1,1,1,8.0,2021,38.0,7.0,0.0,1.0,2,2.0,1.0,3.0,70.0,4,7,3,201,201092,1,1,0.0,6.0,41.720309,9.403219,3,1,1
10,3,2,0.0,2021,36.0,7.0,1.0,1.0,4,1.0,1.0,1.0,50.0,6,3,1,69,69388,2,1,0.0,6.0,45.7452336498,4.8721818231,12,2,1
1,1,1,2.0,2021,35.0,33.0,2.0,1.0,1,2.0,1.0,1.0,90.0,24,3,1,94,94033,1,1,0.0,6.0,48.84917,2.49047,7,1,1
1,1,1,2.0,2021,23.0,1.0,2.0,5.0,4,2.0,2.0,1.0,30.0,18,10,5,75,75114,2,2,1.0,3.0,48.836762,2.32075,20,2,2
10,3,1,0.0,2021,36.0,50.0,1.0,3.0,4,2.0,2.0,1.0,50.0,9,4,2,94,94002,2,1,0.0,6.0,48.79932,2.42506,19,2,1
1,1,1,8.0,2021,44.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,2,8,1,67,67482,2,3,0.0,3.0,48.5879,7.757226,9,2,2
1,1,1,8.0,2021,60.0,7.0,0.0,1.0,4,2.0,1.0,1.0,30.0,8,5,1,972,97209,2,1,0.0,6.0,14.60805,-61.05928,10,1,1
1,1,1,8.0,2021,48.0,32.0,2.0,1.0,4,1.0,1.0,1.0,30.0,24,3,1,6,6088,2,2,0.0,3.0,43.701694,7.289804,12,2,2
1,1,1,2.0,2021,31.0,33.0,2.0,1.0,7,3.0,1.0,1.0,50.0,22,2,1,59,59599,2,2,0.0,3.0,50.730429,3.140001,17,2,2
1,1,1,8.0,2021,33.0,1.0,2.0,5.0,4,2.0,2.0,1.0,30.0,26,11,1,75,75119,2,7,1.0,3.0,48.900619,2.386962,13,2,2
1,1,2,1.0,2021,21.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,25,1,1,37,37261,2,1,0.0,4.0,47.4186419428,0.6874231716,15,3,3
1,1,1,2.0,2021,44.0,32.0,0.0,1.0,3,2.0,1.0,1.0,50.0,21,9,1,92,92035,2,1,0.0,7.0,48.909955046,2.2549974918,10,1,1
10,3,2,0.0,2021,30.0,7.0,1.0,1.0,4,2.0,2.0,1.0,50.0,8,1,5,93,93032,2,3,1.0,6.0,48.8801,2.5494,7,2,1
1,1,1,8.0,2021,63.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,29,7,1,49,49007,2,1,0.0,1.0,47.46828,-0.52201,11,2,2
10,3,2,0.0,2021,67.0,80.0,1.0,3.0,4,1.0,1.0,1.0,50.0,28,4,1,75,75116,2,3,0.0,6.0,48.839325,2.266861,12,2,1
1,1,1,1.0,2021,31.0,7.0,0.0,1.0,3,2.0,1.0,3.0,50.0,3,9,5,92,92020,2,1,0.0,6.0,48.80062,2.2834,5,1,1
2,2,1,1.0,2021,79.0,7.0,2.0,1.0,4,1.0,1.0,1.0,50.0,8,4,1,33,33009,2,2,0.0,3.0,44.656408,-1.176387,14,4,2
2,2,2,8.0,2021,51.0,7.0,0.0,1.0,3,2.0,1.0,3.0,80.0,12,11,3,11,11076,1,1,0.0,6.0,43.353659,1.960469,18,2,1
1,1,2,2.0,2021,59.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,2,7,1,92,92026,2,3,0.0,3.0,48.8968940236,2.2641652822,9,2,2
1,1,1,2.0,2021,68.0,33.0,2.0,1.0,3,2.0,1.0,1.0,70.0,24,1,1,26,26198,1,2,1.0,3.0,44.534605,4.758592,15,2,2
2,2,2,2.0,2021,41.0,33.0,2.0,1.0,3,2.0,1.0,1.0,80.0,27,2,1,21,21139,1,3,0.0,3.0,47.288832,4.171114,16,4,2
1,1,1,2.0,2021,60.0,1.0,0.0,5.0,3,2.0,1.0,1.0,50.0,23,9,1,74,74056,1,1,0.0,7.0,45.901403,6.829151,15,1,1
1,1,2,1.0,2021,48.0,7.0,2.0,1.0,2,1.0,1.0,1.0,70.0,1,6,1,30,30189,2,1,0.0,3.0,43.83768,4.32034,10,2,2
1,1,2,8.0,2021,24.0,60.0,2.0,5.0,4,2.0,1.0,1.0,30.0,16,7,1,49,49007,2,6,0.0,3.0,47.4834866767,-0.5756945908,7,2,2
1,1,1,2.0,2021,18.0,2.0,2.0,1.0,4,1.0,2.0,1.0,50.0,19,5,2,85,85127,2,3,0.0,3.0,46.425131,-1.486775,7,2,2
1,1,1,2.0,2021,44.0,33.0,2.0,1.0,1,3.0,1.0,1.0,90.0,15,11,1,75,75112,1,1,0.0,2.0,48.8217469678,2.4622035027,8,2,2
1,1,1,1.0,2021,24.0,7.0,2.0,1.0,4,1.0,1.0,1.0,70.0,19,12,5,75,75118,2,1,0.0,4.0,48.900868,2.342645,17,3,3
1,1,1,1.0,2021,74.0,7.0,2.0,1.0,3,2.0,1.0,1.0,70.0,26,6,1,42,42199,1,1,0.0,1.0,46.038684,3.932419,16,4,2
4,2,1,1.0,2021,11.0,7.0,0.0,1.0,3,2.0,1.0,1.0,90.0,27,5,1,37,37083,1,1,0.0,1.0,47.246461927,0.8556605328,18,8,2
1,1,2,1.0,2021,78.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,10,10,1,27,27378,1,2,0.0,3.0,48.799938,1.190128,12,3,2
1,1,1,2.0,2021,20.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,15,7,5,75,75103,2,2,0.0,3.0,48.863721,2.361102,2,2,2
2,2,2,2.0,2021,60.0,2.0,0.0,1.0,3,2.0,2.0,1.0,70.0,2,10,1,44,44169,1,1,1.0,2.0,47.246997,-1.400323,17,3,2
10,3,2,0.0,2021,46.0,30.0,1.0,1.0,4,1.0,1.0,6.0,30.0,12,10,5,75,75118,2,4,0.0,6.0,48.886361,2.347558,19,2,1
1,1,1,2.0,2021,18.0,30.0,0.0,1.0,4,2.0,1.0,1.0,50.0,23,7,5,25,25056,2,1,0.0,3.0,47.271477,6.006482,22,5,2
1,1,1,1.0,2021,25.0,7.0,0.0,1.0,3,2.0,2.0,1.0,80.0,23,12,3,29,29042,1,1,1.0,6.0,48.25237,-4.391334,7,1,1
1,1,1,8.0,2021,19.0,1.0,2.0,5.0,4,1.0,1.0,1.0,30.0,8,12,1,54,54395,2,3,0.0,3.0,48.6845835686,6.1691286787,8,2,2
1,1,1,2.0,2021,51.0,34.0,2.0,1.0,4,1.0,1.0,1.0,30.0,14,6,1,94,94068,2,1,0.0,2.0,48.80698,2.51087,20,2,2
1,1,1,2.0,2021,72.0,32.0,0.0,1.0,3,2.0,2.0,1.0,30.0,5,12,5,92,92023,2,1,1.0,7.0,48.8157645997,2.2550028563,19,1,1
1,1,1,2.0,2021,19.0,30.0,0.0,3.0,4,1.0,2.0,1.0,50.0,18,5,1,75,75107,2,2,1.0,7.0,48.85806,2.310014,20,1,1
1,1,1,2.0,2021,22.0,30.0,2.0,1.0,3,2.0,1.0,5.0,50.0,26,8,1,51,51454,2,1,0.0,3.0,49.28736,4.00725,17,2,2
1,1,2,1.0,2021,19.0,7.0,2.0,1.0,1,3.0,1.0,1.0,90.0,27,10,1,13,13211,1,1,0.0,5.0,43.2928,5.4761,16,4,3
1,1,1,2.0,2021,37.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,20,3,1,67,67482,2,3,0.0,3.0,48.60086,7.71491,19,3,2
4,2,1,1.0,2021,21.0,7.0,2.0,1.0,2,3.0,1.0,1.0,50.0,27,6,1,971,97101,2,6,0.0,3.0,16.2797884172,-61.5077152833,6,5,2
1,1,1,2.0,2021,26.0,32.0,2.0,1.0,4,1.0,1.0,1.0,70.0,12,5,1,75,75120,2,1,0.0,3.0,48.866942,2.41322,7,2,2
1,1,2,2.0,2021,39.0,33.0,2.0,1.0,4,2.0,1.0,1.0,50.0,6,11,5,69,69382,2,1,0.0,2.0,45.7486047892,4.831200242,6,2,2
1,1,1,2.0,2021,26.0,31.0,2.0,1.0,3,2.0,1.0,1.0,50.0,10,10,1,71,71558,2,1,0.0,1.0,46.479194,5.244974,17,4,2
1,1,1,0.0,2021,28.0,50.0,2.0,3.0,3,2.0,1.0,1.0,80.0,19,11,3,85,85080,1,1,0.0,1.0,46.428199,-0.82833948,19,2,2
10,3,2,0.0,2021,71.0,3.0,1.0,1.0,3,2.0,1.0,1.0,50.0,26,4,1,42,42059,2,1,0.0,6.0,45.637984,4.392251,11,2,1
1,1,1,1.0,2021,25.0,7.0,2.0,1.0,3,2.0,2.0,1.0,50.0,21,10,1,64,64483,2,1,1.0,1.0,43.38899,-1.63985,9,2,2
10,3,1,0.0,2021,10.0,7.0,1.0,1.0,2,2.0,1.0,1.0,80.0,22,6,1,971,97117,1,1,0.0,6.0,16.33196,-61.388233,13,2,1
2,2,1,1.0,2021,11.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,16,6,1,75,75105,2,2,0.0,2.0,48.842159,2.352066,16,4,2
1,1,1,1.0,2021,37.0,10.0,2.0,1.0,4,2.0,2.0,1.0,50.0,12,7,1,75,75108,2,2,1.0,2.0,48.874576,2.296942,9,2,2
1,1,2,8.0,2021,18.0,50.0,2.0,3.0,3,2.0,1.0,1.0,50.0,27,10,1,11,11069,2,1,0.0,3.0,43.20498,2.33314,17,2,2
1,1,1,1.0,2021,27.0,7.0,2.0,1.0,1,3.0,1.0,1.0,70.0,16,11,5,69,69199,1,1,0.0,2.0,45.68891,4.84603,17,2,2
2,2,2,2.0,2021,43.0,31.0,2.0,1.0,4,1.0,1.0,1.0,70.0,6,11,5,75,75114,2,1,0.0,3.0,48.817844,2.334024,17,3,2
2,2,1,1.0,2021,29.0,7.0,0.0,1.0,2,2.0,1.0,4.0,50.0,23,10,5,3,3298,2,1,0.0,6.0,46.311312,3.406078,3,2,1
1,1,1,2.0,2021,64.0,1.0,2.0,5.0,3,2.0,1.0,3.0,80.0,19,6,1,7,7129,1,1,0.0,1.0,44.998538,4.566189,8,2,2
1,1,1,8.0,2021,64.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,31,5,1,93,93001,2,1,0.0,3.0,48.922334,2.380823,7,2,2
1,1,1,1.0,2021,20.0,7.0,0.0,1.0,3,2.0,1.0,3.0,50.0,14,8,4,38,38029,2,1,0.0,6.0,45.577513,5.520997,3,1,1
10,3,1,0.0,2021,39.0,7.0,2.0,2.0,4,1.0,1.0,1.0,30.0,30,11,1,75,75101,2,7,0.0,6.0,48.86661,2.32857,16,3,2
1,1,1,1.0,2021,63.0,7.0,2.0,1.0,4,1.0,1.0,1.0,50.0,31,7,2,75,75115,2,4,0.0,3.0,48.841553,2.314013,6,2,2
10,3,2,0.0,2021,75.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,18,9,1,87,87085,2,1,0.0,6.0,45.86885,1.26341,10,2,1
1,1,1,2.0,2021,58.0,43.0,2.0,1.0,3,2.0,1.0,1.0,50.0,23,12,1,38,38034,2,2,0.0,3.0,45.341302,5.063603,9,2,2
1,1,2,8.0,2021,50.0,1.0,2.0,5.0,4,2.0,1.0,5.0,30.0,24,11,1,75,75105,2,2,0.0,2.0,48.8511147922,2.3512780666,15,2,2
1,1,1,2.0,2021,37.0,33.0,2.0,1.0,2,3.0,1.0,1.0,90.0,19,10,2,91,91174,1,1,0.0,4.0,48.62485,2.47032,17,4,4
2,2,1,0.0,2021,29.0,7.0,0.0,1.0,3,3.0,2.0,1.0,110.0,26,10,3,49,49167,1,1,1.0,7.0,47.381781,-0.477546,3,2,1
2,2,2,1.0,2021,47.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,28,7,1,69,69266,2,2,0.0,3.0,45.7631743365,4.9002864314,12,3,2
1,1,1,1.0,2021,45.0,7.0,2.0,2.0,1,3.0,1.0,1.0,70.0,20,11,3,69,69199,1,1,0.0,5.0,45.68589,4.84685,20,9,8
10,3,1,0.0,2021,69.0,7.0,1.0,1.0,3,1.0,1.0,1.0,50.0,24,11,5,92,92026,2,1,0.0,6.0,48.895067,2.256622,17,2,1
2,2,1,1.0,2021,89.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,25,8,1,57,57336,2,1,0.0,1.0,49.16,6.732,13,3,2
2,2,2,1.0,2021,14.0,7.0,0.0,1.0,3,2.0,1.0,1.0,80.0,31,10,1,61,61288,1,1,0.0,6.0,48.625993,0.038613,16,2,1
1,1,1,2.0,2021,20.0,30.0,2.0,1.0,4,1.0,1.0,1.0,50.0,21,6,1,45,45234,2,2,0.0,3.0,47.89975,1.89781,12,2,2
1,1,2,1.0,2021,55.0,7.0,2.0,1.0,1,3.0,1.0,1.0,70.0,3,9,1,13,13055,1,1,0.0,4.0,43.338,5.378,11,3,3
2,2,1,2.0,2021,25.0,33.0,2.0,1.0,4,2.0,1.0,1.0,50.0,7,6,1,93,93063,2,1,0.0,4.0,48.877591,2.443758,16,4,3
1,1,1,1.0,2021,39.0,7.0,2.0,1.0,3,2.0,2.0,1.0,80.0,25,1,1,67,67364,1,3,0.0,3.0,48.402209,7.627056,11,2,2
1,1,1,0.0,2021,22.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,1,4,1,973,97302,2,9,0.0,6.0,4.9320163056,-52.3239111944,11,2,2
1,1,2,2.0,2021,62.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,21,8,1,70,70421,2,3,0.0,3.0,47.689161,6.042443,15,2,2
1,1,1,4.0,2021,68.0,1.0,2.0,5.0,3,1.0,1.0,1.0,80.0,20,2,2,74,74040,1,1,0.0,1.0,46.173545,6.309661,17,2,2
1,1,1,1.0,2021,53.0,10.0,2.0,1.0,1,3.0,2.0,1.0,100.0,1,11,1,6,6027,1,1,1.0,2.0,43.650405,7.14184,11,2,2
1,1,1,1.0,2021,50.0,7.0,2.0,1.0,3,2.0,1.0,1.0,70.0,30,12,3,73,73228,1,1,0.0,1.0,45.542192,5.87819,20,2,2
10,3,2,0.0,2021,17.0,30.0,1.0,1.0,3,2.0,1.0,1.0,50.0,18,6,1,54,54431,2,3,0.0,6.0,48.90221,6.05276,17,2,1
10,3,2,0.0,2021,12.0,32.0,1.0,1.0,4,2.0,1.0,1.0,30.0,21,5,1,94,94068,2,1,0.0,6.0,48.79752,2.47518,15,2,1
1,1,1,2.0,2021,36.0,33.0,2.0,1.0,3,2.0,1.0,1.0,80.0,4,4,1,1,1157,1,2,0.0,3.0,46.024299,4.75267,16,2,2
1,1,1,2.0,2021,59.0,33.0,2.0,1.0,7,3.0,1.0,1.0,90.0,21,12,1,63,63113,1,9,0.0,2.0,45.77171,3.11847,16,2,2
1,1,1,1.0,2021,49.0,15.0,0.0,1.0,3,2.0,1.0,3.0,30.0,14,12,1,33,33060,1,1,0.0,7.0,44.562619,-0.342851,14,1,1
10,3,1,0.0,2021,83.0,7.0,1.0,1.0,4,1.0,1.0,1.0,50.0,18,11,1,63,63113,2,2,0.0,6.0,45.7687,3.07822,17,2,1
2,2,1,2.0,2021,29.0,33.0,2.0,1.0,3,2.0,1.0,1.0,90.0,26,8,1,89,89456,1,2,0.0,1.0,48.30202,3.183353,14,3,2
1,1,2,1.0,2021,20.0,7.0,0.0,1.0,3,2.0,1.0,8.0,80.0,23,7,1,36,36021,1,1,0.0,6.0,46.969374,1.987174,18,5,1
1,1,1,2.0,2021,27.0,1.0,0.0,5.0,4,1.0,1.0,1.0,50.0,25,8,1,37,37261,2,1,0.0,7.0,47.3634439919,0.7010600903,10,1,1
10,3,1,0.0,2021,50.0,7.0,1.0,1.0,3,2.0,1.0,3.0,80.0,27,11,3,84,84028,1,1,0.0,6.0,44.226235,4.946229,17,2,1
1,1,1,2.0,2021,61.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,19,11,1,38,38373,2,1,0.0,3.0,45.358833,5.558172,13,2,2
1,1,1,1.0,2021,50.0,7.0,0.0,1.0,9,2.0,1.0,1.0,50.0,22,12,3,6,6094,1,1,0.0,7.0,44.110407,6.957275,22,1,1
1,1,1,8.0,2021,43.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,7,6,1,94,94011,2,6,0.0,3.0,48.78027,2.47609,18,2,2
8,2,2,1.0,2021,20.0,7.0,2.0,1.0,1,3.0,1.0,1.0,130.0,25,8,3,34,34336,1,1,0.0,2.0,43.321993,3.268003,23,6,2
3,2,2,1.0,2021,17.0,7.0,0.0,1.0,1,1.0,1.0,2.0,130.0,26,10,1,13,13005,1,1,0.0,5.0,43.307,5.592,13,3,1
9,2,2,1.0,2021,68.0,7.0,2.0,1.0,3,2.0,1.0,1.0,70.0,19,7,1,68,68088,1,4,0.0,1.0,47.849836,7.276517,15,5,2
1,1,1,1.0,2021,57.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,29,9,1,58,58194,2,1,0.0,4.0,46.98306,3.12321,16,3,3
1,1,1,1.0,2021,25.0,7.0,0.0,1.0,4,2.0,1.0,1.0,30.0,22,10,1,75,75116,2,1,0.0,6.0,48.85042,2.25292,8,1,1
2,2,2,2.0,2021,18.0,2.0,2.0,1.0,4,2.0,1.0,1.0,30.0,17,9,1,75,75112,2,2,0.0,3.0,48.831658,2.397861,17,3,2
2,2,2,1.0,2021,27.0,7.0,2.0,1.0,3,2.0,1.0,1.0,90.0,25,5,1,5,5021,1,3,0.0,3.0,44.400138,5.733951,13,3,2
1,1,1,1.0,2021,67.0,7.0,2.0,1.0,1,3.0,1.0,1.0,130.0,10,2,1,26,26138,1,1,0.0,2.0,44.397053,4.729292,14,3,2
1,1,2,1.0,2021,51.0,7.0,2.0,1.0,4,2.0,1.0,1.0,80.0,9,10,1,29,29208,1,2,0.0,1.0,48.50632,-4.662108,11,5,2
2,2,1,8.0,2021,17.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,1,6,1,49,49007,2,1,0.0,7.0,47.4740455784,-0.5753231049,8,2,1
1,1,1,1.0,2021,21.0,7.0,0.0,1.0,3,2.0,1.0,1.0,50.0,12,10,5,93,93007,2,1,0.0,6.0,48.9292968727,2.4797059728,5,1,1
2,2,2,1.0,2021,22.0,7.0,2.0,1.0,7,1.0,1.0,1.0,70.0,17,10,1,69,69382,1,1,0.0,5.0,45.74349,4.82652,16,4,3
3,2,2,1.0,2021,3.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,30,5,1,69,69199,2,1,0.0,1.0,45.712208223,4.8602822634,19,3,2
1,1,1,2.0,2021,24.0,33.0,2.0,1.0,3,2.0,2.0,1.0,80.0,9,1,3,973,97307,1,1,1.0,3.0,4.792418,-52.356264,19,2,2
1,1,1,1.0,2021,27.0,1.0,0.0,1.0,3,4.0,1.0,1.0,30.0,31,5,1,92,92040,2,2,0.0,1.0,48.8173615735,2.2737246596,19,2,2
