Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,circ,nbv,vosp,prof,pr,pr1,plan,larrout,surf,infra,situ,vma,id_vehicule_x,num_veh_x,senc,catv,obs,obsm,choc,manv,motor,id_usager,id_vehicule_y,num_veh_y,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 671,A01,1,15,0,2,1,2,1,203 988 451,155 781 673,C01,1,1,1,1,1988.0,9,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 672,D01,1,99,0,0,6,23,1,203 988 444,155 781 669,B01,1,1,4,1,1955.0,5,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 672,D01,1,99,0,0,6,23,1,203 988 446,155 781 671,A01,1,1,1,1,1997.0,4,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 672,D01,1,99,0,0,6,23,1,203 988 449,155 781 672,D01,2,2,1,1,1963.0,5,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 672,D01,1,99,0,0,6,23,1,203 988 450,155 781 672,D01,1,1,1,1,1960.0,5,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 672,D01,1,99,0,0,6,23,1,203 988 451,155 781 673,C01,1,1,1,1,1988.0,9,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 673,C01,1,7,0,2,9,23,3,203 988 444,155 781 669,B01,1,1,4,1,1955.0,5,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 673,C01,1,7,0,2,9,23,3,203 988 446,155 781 671,A01,1,1,1,1,1997.0,4,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 673,C01,1,7,0,2,9,23,3,203 988 449,155 781 672,D01,2,2,1,1,1963.0,5,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 673,C01,1,7,0,2,9,23,3,203 988 450,155 781 672,D01,1,1,1,1,1960.0,5,1,-1,-1,-1, -1,-1
202400000048,2,5,2024,15:45,1,33,33249,1,1,1,4,inconnu,44.88827,-0.505076,1,AUTOROUTE A 10,0,3,6,0,1,542,543,1,14.0,1,3,1,90,155 781 673,C01,1,7,0,2,9,23,3,203 988 451,155 781 673,C01,1,1,1,1,1988.0,9,1,-1,-1,-1, -1,-1
202400000049,25,3,2024,23:00,3,35,35276,1,2,1,6,26 la Croisade,48.26548685,-1.84038296,3,27,-1,2,2,0,1,8,700,1,7.0,1,0,3,70,155 781 670,A01,1,7,6,0,2,1,1,203 988 445,155 781 670,A01,2,2,3,1,1983.0,5,1,-1,-1,0,0,-1
202400000049,25,3,2024,23:00,3,35,35276,1,2,1,6,26 la Croisade,48.26548685,-1.84038296,3,27,-1,2,2,0,1,8,700,1,7.0,1,0,3,70,155 781 670,A01,1,7,6,0,2,1,1,203 988 447,155 781 670,A01,7,2,1,2,2015.0,5,1,-1,-1,0,0,-1
202400000049,25,3,2024,23:00,3,35,35276,1,2,1,6,26 la Croisade,48.26548685,-1.84038296,3,27,-1,2,2,0,1,8,700,1,7.0,1,0,3,70,155 781 670,A01,1,7,6,0,2,1,1,203 988 448,155 781 670,A01,1,1,1,2,1988.0,5,1,-1,-1,0,0,-1
202400000049,25,3,2024,23:00,3,35,35276,1,2,1,6,26 la Croisade,48.26548685,-1.84038296,3,inconnu,-1,2,2,0,1,24,380,1,-1.0,1,0,3,80,155 781 670,A01,1,7,6,0,2,1,1,203 988 445,155 781 670,A01,2,2,3,1,1983.0,5,1,-1,-1,0,0,-1
202400000049,25,3,2024,23:00,3,35,35276,1,2,1,6,26 la Croisade,48.26548685,-1.84038296,3,inconnu,-1,2,2,0,1,24,380,1,-1.0,1,0,3,80,155 781 670,A01,1,7,6,0,2,1,1,203 988 447,155 781 670,A01,7,2,1,2,2015.0,5,1,-1,-1,0,0,-1
202400000049,25,3,2024,23:00,3,35,35276,1,2,1,6,26 la Croisade,48.26548685,-1.84038296,3,inconnu,-1,2,2,0,1,24,380,1,-1.0,1,0,3,80,155 781 670,A01,1,7,6,0,2,1,1,203 988 448,155 781 670,A01,1,1,1,2,1988.0,5,1,-1,-1,0,0,-1
202400000050,2,5,2024,20:40,2,91,91521,1,1,2,6,RN 441,48.63558,2.40168,2,RN 441,0,3,1,0,1,0,100,1,7.0,2,0,1,70,155 781 668,A01,1,7,4,0,1,26,1,203 988 441,155 781 668,A01,2,2,4,2,2004.0,9,8,0,-1,-1, -1,-1
202400000050,2,5,2024,20:40,2,91,91521,1,1,2,6,RN 441,48.63558,2.40168,2,RN 441,0,3,1,0,1,0,100,1,7.0,2,0,1,70,155 781 668,A01,1,7,4,0,1,26,1,203 988 443,155 781 668,A01,1,1,4,2,2005.0,0,8,0,-1,-1, -1,-1
202400000051,22,3,2024,17:00,2,972,97206,1,1,1,7,D7,14.48823,-61.035286,3,7,-1,3,2,0,1,-1, -1,1,5.0,1,0,1,70,155 781 666,A01,1,7,0,0,0,15,1,203 988 439,155 781 666,A01,1,1,1,2,1988.0,5,1,-1,-1,0,0,-1
202400000051,22,3,2024,17:00,2,972,97206,1,1,1,7,D7,14.48823,-61.035286,3,7,-1,3,2,0,1,-1, -1,1,5.0,1,0,1,70,155 781 666,A01,1,7,0,0,0,15,1,203 988 440,155 781 667,B01,2,2,3,2,2016.0,2,2,-1,-1,0,0,-1
202400000051,22,3,2024,17:00,2,972,97206,1,1,1,7,D7,14.48823,-61.035286,3,7,-1,3,2,0,1,-1, -1,1,5.0,1,0,1,70,155 781 666,A01,1,7,0,0,0,15,1,203 988 442,155 781 667,B01,1,1,4,1,1973.0,2,2,6,-1,0,0,-1
202400000051,22,3,2024,17:00,2,972,97206,1,1,1,7,D7,14.48823,-61.035286,3,7,-1,3,2,0,1,-1, -1,1,5.0,1,0,1,70,155 781 667,B01,1,33,4,0,1,21,1,203 988 439,155 781 666,A01,1,1,1,2,1988.0,5,1,-1,-1,0,0,-1
202400000051,22,3,2024,17:00,2,972,97206,1,1,1,7,D7,14.48823,-61.035286,3,7,-1,3,2,0,1,-1, -1,1,5.0,1,0,1,70,155 781 667,B01,1,33,4,0,1,21,1,203 988 440,155 781 667,B01,2,2,3,2,2016.0,2,2,-1,-1,0,0,-1
202400000051,22,3,2024,17:00,2,972,97206,1,1,1,7,D7,14.48823,-61.035286,3,7,-1,3,2,0,1,-1, -1,1,5.0,1,0,1,70,155 781 667,B01,1,33,4,0,1,21,1,203 988 442,155 781 667,B01,1,1,4,1,1973.0,2,2,6,-1,0,0,-1
202400000052,2,5,2024,12:20,1,94,94038,1,1,1,3,A6B,48.7828929,2.34713213,1,6B,0,1,2,0,1,4,0,1,-1.0,1,0,1,90,155 781 664,A01,2,34,0,2,8,11,0,203 988 437,155 781 664,A01,1,1,1,2,2003.0,0,2,6,-1,-1, -1,-1
202400000052,2,5,2024,12:20,1,94,94038,1,1,1,3,A6B,48.7828929,2.34713213,1,6B,0,1,2,0,1,4,0,1,-1.0,1,0,1,90,155 781 664,A01,2,34,0,2,8,11,0,203 988 438,155 781 665,B01,1,1,4,1,1978.0,0,1,0,0,-1, -1,-1
202400000052,2,5,2024,12:20,1,94,94038,1,1,1,3,A6B,48.7828929,2.34713213,1,6B,0,1,2,0,1,4,0,1,-1.0,1,0,1,90,155 781 665,B01,2,7,0,2,2,1,0,203 988 437,155 781 664,A01,1,1,1,2,2003.0,0,2,6,-1,-1, -1,-1
202400000052,2,5,2024,12:20,1,94,94038,1,1,1,3,A6B,48.7828929,2.34713213,1,6B,0,1,2,0,1,4,0,1,-1.0,1,0,1,90,155 781 665,B01,2,7,0,2,2,1,0,203 988 438,155 781 665,B01,1,1,4,1,1978.0,0,1,0,0,-1, -1,-1
202400000053,24,3,2024,07:24,1,22,22034,1,1,1,6,RD767,48.661408,-3.340171,3,767,0,3,2,0,1,42,550,2,7.0,2,0,3,110,155 781 663,A01,1,10,13,0,1,1,1,203 988 435,155 781 663,A01,1,1,3,1,2002.0,5,1,-1,-1,0,0,-1
202400000053,24,3,2024,07:24,1,22,22034,1,1,1,6,RD767,48.661408,-3.340171,3,767,0,3,2,0,1,42,550,2,7.0,2,0,3,110,155 781 663,A01,1,10,13,0,1,1,1,203 988 436,155 781 663,A01,2,2,4,1,2002.0,5,1,-1,-1,0,0,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 660,A01,1,7,0,2,3,1,1,203 988 431,155 781 660,A01,1,1,4,2,1986.0,1,1,0,-1,-1, -1,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 660,A01,1,7,0,2,3,1,1,203 988 433,155 781 661,C01,1,1,4,1,1982.0,1,2,6,-1,-1, -1,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 660,A01,1,7,0,2,3,1,1,203 988 434,155 781 662,B01,1,1,1,1,1986.0,1,1,0,-1,-1, -1,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 661,C01,1,33,0,2,1,1,1,203 988 431,155 781 660,A01,1,1,4,2,1986.0,1,1,0,-1,-1, -1,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 661,C01,1,33,0,2,1,1,1,203 988 433,155 781 661,C01,1,1,4,1,1982.0,1,2,6,-1,-1, -1,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 661,C01,1,33,0,2,1,1,1,203 988 434,155 781 662,B01,1,1,1,1,1986.0,1,1,0,-1,-1, -1,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 662,B01,1,7,0,2,4,1,3,203 988 431,155 781 660,A01,1,1,4,2,1986.0,1,1,0,-1,-1, -1,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 662,B01,1,7,0,2,4,1,3,203 988 433,155 781 661,C01,1,1,4,1,1982.0,1,2,6,-1,-1, -1,-1
202400000054,2,5,2024,08:40,1,94,94003,1,1,1,5,A6B,48.7979586,2.34382693,1,6B,0,-1,2,0,1,2,200,1,-1.0,1,0,1,70,155 781 662,B01,1,7,0,2,4,1,3,203 988 434,155 781 662,B01,1,1,1,1,1986.0,1,1,0,-1,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 654,A01,1,43,0,2,5,17,1,203 988 424,155 781 654,A01,1,1,4,1,1990.0,0,2,6,0,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 654,A01,1,43,0,2,5,17,1,203 988 426,155 781 656,B01,1,1,1,1,1998.0,0,1,8,0,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 654,A01,1,43,0,2,5,17,1,203 988 429,155 781 658,C01,1,1,1,2,1974.0,0,1,8,0,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 656,B01,1,7,0,2,3,1,1,203 988 424,155 781 654,A01,1,1,4,1,1990.0,0,2,6,0,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 656,B01,1,7,0,2,3,1,1,203 988 426,155 781 656,B01,1,1,1,1,1998.0,0,1,8,0,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 656,B01,1,7,0,2,3,1,1,203 988 429,155 781 658,C01,1,1,1,2,1974.0,0,1,8,0,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 658,C01,1,7,0,2,2,1,1,203 988 424,155 781 654,A01,1,1,4,1,1990.0,0,2,6,0,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 658,C01,1,7,0,2,2,1,1,203 988 426,155 781 656,B01,1,1,1,1,1998.0,0,1,8,0,-1, -1,-1
202400000055,2,5,2024,16:45,1,92,92026,1,1,2,5,RN1014 Y,48.88924861,2.24664633,2,RN1014 Y,0,1,3,0,1,0,500,1,-1.0,2,1,1,70,155 781 658,C01,1,7,0,2,2,1,1,203 988 429,155 781 658,C01,1,1,1,2,1974.0,0,1,8,0,-1, -1,-1
202400000056,2,5,2024,10:49,1,78,78640,1,1,8,3,N118,48.77873,2.22253,2,N118,0,3,2,0,1,5,800,1,-1.0,1,3,1,50,155 781 651,A01,2,33,0,2,3,18,1,203 988 420,155 781 651,A01,1,1,4,1,2004.0,1,2,6,-1,-1, -1,-1
202400000056,2,5,2024,10:49,1,78,78640,1,1,8,3,N118,48.77873,2.22253,2,N118,0,3,2,0,1,5,800,1,-1.0,1,3,1,50,155 781 651,A01,2,33,0,2,3,18,1,203 988 421,155 781 652,B01,2,2,1,2,1991.0,5,1,0,-1,-1, -1,-1
202400000056,2,5,2024,10:49,1,78,78640,1,1,8,3,N118,48.77873,2.22253,2,N118,0,3,2,0,1,5,800,1,-1.0,1,3,1,50,155 781 651,A01,2,33,0,2,3,18,1,203 988 423,155 781 652,B01,1,1,1,1,1994.0,5,1,0,-1,-1, -1,-1
202400000056,2,5,2024,10:49,1,78,78640,1,1,8,3,N118,48.77873,2.22253,2,N118,0,3,2,0,1,5,800,1,-1.0,1,3,1,50,155 781 652,B01,2,7,0,2,7,1,1,203 988 420,155 781 651,A01,1,1,4,1,2004.0,1,2,6,-1,-1, -1,-1
202400000056,2,5,2024,10:49,1,78,78640,1,1,8,3,N118,48.77873,2.22253,2,N118,0,3,2,0,1,5,800,1,-1.0,1,3,1,50,155 781 652,B01,2,7,0,2,7,1,1,203 988 421,155 781 652,B01,2,2,1,2,1991.0,5,1,0,-1,-1, -1,-1
202400000056,2,5,2024,10:49,1,78,78640,1,1,8,3,N118,48.77873,2.22253,2,N118,0,3,2,0,1,5,800,1,-1.0,1,3,1,50,155 781 652,B01,2,7,0,2,7,1,1,203 988 423,155 781 652,B01,1,1,1,1,1994.0,5,1,0,-1,-1, -1,-1
202400000057,26,3,2024,18:00,1,62,62424,2,3,1,3,D956,50.207004,2.945676,3,38,-1,2,2,0,1,4,700,3,5.0,1,0,1,50,155 781 650,B01,1,7,0,2,3,16,1,203 988 419,155 781 650,B01,1,1,4,2,1971.0,1,1,-1,-1,0,0,-1
202400000057,26,3,2024,18:00,1,62,62424,2,3,1,3,D956,50.207004,2.945676,3,38,-1,2,2,0,1,4,700,3,5.0,1,0,1,50,155 781 650,B01,1,7,0,2,3,16,1,203 988 422,155 781 653,A01,1,1,4,1,1969.0,4,1,-1,-1,0,0,-1
202400000057,26,3,2024,18:00,1,62,62424,2,3,1,3,D956,50.207004,2.945676,3,38,-1,2,2,0,1,4,700,3,5.0,1,0,1,50,155 781 653,A01,2,10,0,2,3,15,1,203 988 419,155 781 650,B01,1,1,4,2,1971.0,1,1,-1,-1,0,0,-1
202400000057,26,3,2024,18:00,1,62,62424,2,3,1,3,D956,50.207004,2.945676,3,38,-1,2,2,0,1,4,700,3,5.0,1,0,1,50,155 781 653,A01,2,10,0,2,3,15,1,203 988 422,155 781 653,A01,1,1,4,1,1969.0,4,1,-1,-1,0,0,-1
202400000057,26,3,2024,18:00,1,62,62424,2,3,1,3,D956,50.207004,2.945676,3,956,-1,2,2,0,1,14,200,1,7.0,1,0,1,50,155 781 650,B01,1,7,0,2,3,16,1,203 988 419,155 781 650,B01,1,1,4,2,1971.0,1,1,-1,-1,0,0,-1
202400000057,26,3,2024,18:00,1,62,62424,2,3,1,3,D956,50.207004,2.945676,3,956,-1,2,2,0,1,14,200,1,7.0,1,0,1,50,155 781 650,B01,1,7,0,2,3,16,1,203 988 422,155 781 653,A01,1,1,4,1,1969.0,4,1,-1,-1,0,0,-1
202400000057,26,3,2024,18:00,1,62,62424,2,3,1,3,D956,50.207004,2.945676,3,956,-1,2,2,0,1,14,200,1,7.0,1,0,1,50,155 781 653,A01,2,10,0,2,3,15,1,203 988 419,155 781 650,B01,1,1,4,2,1971.0,1,1,-1,-1,0,0,-1
202400000057,26,3,2024,18:00,1,62,62424,2,3,1,3,D956,50.207004,2.945676,3,956,-1,2,2,0,1,14,200,1,7.0,1,0,1,50,155 781 653,A01,2,10,0,2,3,15,1,203 988 422,155 781 653,A01,1,1,4,1,1969.0,4,1,-1,-1,0,0,-1
